HY_id|HY_cod_postal|HY_provincia|HY_descripcion|HY_distribucion|HY_tipo|HY_antiguedad|HY_metros_utiles|HY_metros_totales|HY_num_banos|HY_cert_energ|HY_num_terrazas|HY_ascensor|HY_trastero|HY_num_garajes|HY_precio|HY_precio_anterior|IDEA_area|IDEA_poblacion|IDEA_densidad|IDEA_pc_1960|IDEA_pc_1960_69|IDEA_pc_1970_79|IDEA_pc_1980_89|IDEA_pc_1990_99|IDEA_pc_2000_10|IDEA_pc_comercio|IDEA_pc_industria|IDEA_pc_oficina|IDEA_pc_otros|IDEA_pc_residencial|IDEA_pc_trast_parking|IDEA_ind_tienda|IDEA_ind_turismo|IDEA_ind_alimentacion|IDEA_ind_riqueza|IDEA_rent_alquiler|IDEA_ind_elasticidad|IDEA_ind_liquidez|IDEA_unitprice_sale_residential|IDEA_price_sale_residential|IDEA_stock_sale_residential|IDEA_demand_sale_residential|IDEA_unitprice_rent_residential|IDEA_price_rent_residential|IDEA_stock_rent_residential|IDEA_demand_rent_residential|GA_page_views|GA_mean_bounce|GA_exit_rate|GA_quincena_ini|GA_quincena_ult
6076014|46240|Valencia|Piso de dos dormitorios y un baño ubicado en la planta primera de un edificio de cuatro alturas sobre rasantecon ascensor. Se encuentra ubicado en el municipio de Carlet, provincia de Valencia. Vivienda distribuida en dos dormitorios, un baño, un salón-comedor y una cocina.Cuenta con puertas interiores de madera, ventanas correderas de aluminio anodizado, pintura plástica lisa en paredes, pintura lisa en techos y suelos de plaqueta.Edificio en manzana cerrada de cuatro plantas sobre rasante y un sótano bajo rasante. Su año de construcción es 2012 y se encuentra en el centro del municipio a cuarenta minutos en coche de la playa. Zona que disponede centros de educación y ocio, comercios y actividades culturales.Zona de fácil acceso por carretera (A 7 y CV 50), línea de autobuses (red de autobuses urbano e interurbano) y línea de metro (estación de metro línea1 Carlet). Cuenta con centros educativos, escuelas infantiles (Escuela Infantil Ninos), colegios públicos (Colegio Público Bosch Marín, Colegio Público Sant Bernat y Colegio Público Juan Vicente Mora) e institutos (IES Eduardo Primo Marqués). Centros sanitarios, centros de salud (C.S.I. Carlet Centro de Salud y Centro de Salud de Carlet Urgencias) y clínicas (Dental Carlet, Clínica Odontológica Dr. Bolaños, Clínica dental Bernat Hervasy Clínica dental Hernal). Zonas de ocio, centros comerciales (Mercadona, Consum, Vidal Tiendas Supermercados,Superdumbo y Associació Carlet Comercial), teatros (Teatre Giner), instalaciones deportivas (Polideportivo Carlet y Gimnasio Multisport) y hoteles (Hotel Ciutat De Carlet).|Vivienda distribuida en dos dormitorios, un baño, un salón-comedor y una cocina.|Piso|2012||68.15|1||0|1|0|0|68700||||||||||||||||||||||||||||||||1|100|100|46|46
6076016|46240|Valencia|Piso de dos dormitorios y un baño ubicado en la planta segunda de un edificio de cuatro alturas sobre rasantecon ascensor. Se encuentra ubicado en el municipio de Carlet, provincia de Valencia. Vivienda distribuida en dos dormitorios, un baño, un salón-comedor y una cocina.Cuenta con puertas interiores de madera, ventanas correderas de aluminio anodizado, pintura plástica lisa en paredes, pintura lisa en techos y suelos de plaqueta.Edificio en manzana cerrada de cuatro plantas sobre rasante y un sótano bajo rasante. Su año de construcción es 2012 y se encuentra en el centro del municipio a cuarenta minutos en coche de la playa. Zona que disponede centros de educación y ocio, comercios y actividades culturales.Zona de fácil acceso por carretera (A 7 y CV 50), línea de autobuses (red de autobuses urbano e interurbano) y línea de metro (estación de metro línea1 Carlet). Cuenta con centros educativos, escuelas infantiles (Escuela Infantil Ninos), colegios públicos (Colegio Público Bosch Marín, Colegio Público Sant Bernat y Colegio Público Juan Vicente Mora) e institutos (IES Eduardo Primo Marqués). Centros sanitarios, centros de salud (C.S.I. Carlet Centro de Salud y Centro de Salud de Carlet Urgencias) y clínicas (Dental Carlet, Clínica Odontológica Dr. Bolaños, Clínica dental Bernat Hervasy Clínica dental Hernal). Zonas de ocio, centros comerciales (Mercadona, Consum, Vidal Tiendas Supermercados,Superdumbo y Associació Carlet Comercial), teatros (Teatre Giner), instalaciones deportivas (Polideportivo Carlet y Gimnasio Multisport) y hoteles (Hotel Ciutat De Carlet).|Vivienda distribuida en dos dormitorios, un baño, un salón-comedor y una cocina.|Piso|2012||86.07|1||0|1|0|0|84600||4585.74|15419|3.36|0.15|0.15|0.19|0.13|0.09|0.29|0.02|0.01|0.01|0.03|0.45|0.48|0.59|0.14|0.27|0.1|7.12|4|0|713.63|117101.62|1188|48.77|3.96|366.62|30|51.21|2|0|0|10|32
6076056|29200|Málaga|||Oficina|||91.45|0||0|0|0|0|107000|125000|34757.33|9139|0.26|0.03|0.03|0.13|0.18|0.25|0.39|0.02|0|0|0.1|0.53|0.35|0.22|0.22|0.56|0.21|4.5|||989.24|155836.12|588|49.18|4.62|692.78|39|51.29|11|22.22|27.78|4|43
6076066|46470|Valencia|||Garaje|||28.08|0||0|0|0|0|10600||||||||||||||||||||||||||||||||2|0|0|44|44
6076099|29108|Málaga|Piso dúplex de un dormitorio, un baño, trastero y plaza de garaje, ubicado en un edificio de tres plantas sobre rasante y tres plantas bajo rasante, que dispone de ascensor. Se encuentra ubicada en la Calle Cerillo, situada en el municipio de Guaro, provincia de Málaga. El inmueble se distribuye en cocina, salón-comedor, una habitación, un cuarto de baño y dispone como anejo inseparable de plaza de garaje con una superficie útil de 9,90 m² y un trastero. Cuenta con puerta de entrada normal. Ventanas de aluminio anodizado, ventanas abatibles y persianas en pvc. Pintura plástica lisa en paredes, con pintura lisa en techos. Paredes alicatas en azulejo en cocina y baños. Carpintería interior de madera barnizada. Puertas de paso huecas. Solados de plaqueta. Sanitarios completos. Grifería monomando. Todo ello en buen estado de conservación. El edificio se encuentra en buen estado de conservación y consta también de plantas sótano destinada a garajes y trasteros. Dentro de laurbanización tenemos zonas comunes ajardinadas y piscina comunitaria. Está situada en una zona rodeada de urbanizaciones con las mismas características.La Villa de Guaro se encuentra en la cara oriental de la Sierra de las Nieves, bañada por numerosos manantiales y por las aguas del Río Grande. Su localización, a caballo entre las montañas del interior y la Costa del Sol, ha provocado que ya desde la antigüedad se tratara de un crucede caminos y de una parada obligatoria para los viajeros. Cuenta con fácil acceso por carretera, cercano a laAutovía MA-413. Dispone de supermercados, hoteles, restauración y farmacias. Centros educativos de enseñanza primaria. Consultorio local Guaro.|El inmueble se distribuye en cocina, salón-comedor, una habitación, un cuarto de baño y dispone como anejo inseparable de plaza de garaje con una superficie útil de 9,90 m² y un trastero.|Dúplex|2009||75.35|1|F|0|1|1|1|92400||2239.17|2070|0.92|0.09|0.09|0.26|0.15|0.16|0.24|0.01|0|0|0.15|0.62|0.22|0|0|0|0.18|4.36|||1015.6|140146.36|183|49.7|7.18|451.9|24|51.45|31|0|2.94|5|46
6076135|29108|Málaga|Piso de tres dormitorios, tres baños, plaza de garaje y terraza, ubicado en un edificio de tres plantas sobrerasante y tres plantas bajo rasante, que dispone de ascensor. Se encuentra ubicada en la Calle Cerillo, situada en el municipio de Guaro, provincia de Málaga. El inmueble se distribuye en cocina, salón-comedor, tres habitaciones, tres cuartos de baño, terraza y dispone como anejo inseparable de plaza de garaje con una superficie útil de 9,90 m². Cuenta con puerta de entrada normal. Ventanas de aluminio anodizado, ventanas abatiblesy persianas en pvc. Pintura plástica lisa en paredes, con pintura lisa en techos. Paredes alicatas en azulejoen cocina y baños. Carpintería interior de madera barnizada. Puertas de paso huecas. Solados de plaqueta. Sanitarios completos. Grifería monomando. Todo ello en buen estado de conservación. El edificio se encuentra enbuen estado de conservación y consta también de plantas sótano destinada a garajes y trasteros. Dentro de la urbanización tenemos zonas comunes ajardinadas y piscina comunitaria. Está situada en una zona rodeada de urbanizaciones con las mismas características.La Villa de Guaro se encuentra en la cara oriental de la Sierra delas Nieves, bañada por numerosos manantiales y por las aguas del Río Grande. Su localización, a caballo entrelas montañas del interior y la Costa del Sol, ha provocado que ya desde la antigüedad se tratara de un cruce de caminos y de una parada obligatoria para los viajeros. Cuenta con fácil acceso por carretera, cercano a la Autovía MA-413. Dispone de supermercados, hoteles, restauración y farmacias. Centros educativos de enseñanza primaria. Consultorio local Guaro.|El inmueble se distribuye en cocina, salón-comedor, tres habitaciones, tres cuartos de baño, terraza y dispone como anejo inseparable de plaza de garaje con una superficie útil de 9,90 m².|Piso|2009||128.95|3|F|0|1|0|1|146000|159700|2239.17|2070|0.92|0.09|0.09|0.26|0.15|0.16|0.24|0.01|0|0|0.15|0.62|0.22|0|0|0|0.18|4.36|||1015.6|140146.36|183|49.7|7.18|451.9|24|51.45|129|12.5|27.31|2|47
6076155|46408|Valencia|Chalet adosado de tres plantas sobre rasante y una bajo rasante, que consta de tres dormitorios, dos baños, un aseo, un garaje y un trastero. Se encuentra ubicado en la zona de Faro Mediterráneo, en el municipio de Cullera, provincia de Valencia.La vivienda se distribuye en cuatro plantas. La planta sótano cuenta con un garaje y un trastero. La planta baja cuenta con un aseo, salón-comedor, cocina y una terraza descubierta. La plantaprimera cuenta con dos dormitorios y un baño. La planta bajo cubierta cuenta con un dormitorio y un baño.Cuenta con puerta de entrada de seguridad y carpintería interior de madera, ventanas correderas de aluminio lacado en blanco, pintura plástica lisa en paredes, pintura lisa en techos y suelos de plaqueta rústica. Dispone de zonas comunes con zonas verdes, piscina e instalaciones deportivas.Vivienda unifamiliar adosada en hilera de tres alturas sobre rasante destinadas a vivienda y una bajo rasante destinada a garaje y trastero. Tiene una antigüedad del año 2010. Se encuentra en una zona residencial tranquila, ubicada a un kilómetro de la Playa del Faro de Cullera.Zona con fácil acceso por carretera (N332, CV5040 y CV605), líneas de autobús (urbano e interurbano) y estación de tren (Cercanías Cullera). Cuenta con centros educativos, escuelas infantiles (Escuela Infantil Inmaculada Concepción), colegios públicos (Colegio Público San Agustín, Colegio Público San Antonio del Mar, Colegio Público Luis Vives y Colegio Público Doctor Alemany) e institutos (IES Blasco Ibáñez y IES Joan LLopis Mari). Cuenta con centros sanitarios, centros de salud (Centre de Salut de Cullera), clínicas (Centro de Fisioterapia Ricardo Fenollar, Clínica Dental Carolina Ferrer, Clínica Dental la Bega y Clínica veterinaria Cullera). Cuenta con zonas de ocio, centro comerciales (Mercadona, Consum, Erosky, Lidl, Vidal y Charter), hoteles (Hotel Cullera Holiday, Hotel Santamarta) e instalaciones deportivas (Aquopolis, Camp Fútbol Aèria yPabellón Polideportivo Sor J).|Vivienda distribuida en cuatro plantas. La planta bajo cubierta cuenta con un dormitorio y un baño. La plantaalta cuenta con dos dormitorios y un baño. La planta baja cuenta con un aseo, un salón comedor, una cocina y una terraza descubierta. La planta sótano cuenta con un garaje y un trastero.|Chalet adosado|2010|132.1|159.16|2|F|0|0|1|1|252000||10875.76|476|0.04|0.39|0.39|0.07|0.04|0.06|0.04|0.01|0|0|0.01|0.53|0.45|0.21|0.64|0.14|0.12||||845.24|67500|6|0||||0|60|25.81|25.32|2|45
6076208|46724|Valencia|||Casa de pueblo|||214|2||0|0|0|0|143000|157000|1398.52|1536|1.1|0.22|0.22|0.11|0.15|0.11|0.19|0|0|0|0.15|0.39|0.45|0|1|0|0.17|3.96|||689.09|121392.46|408|48.47|3.23|400|12|51.88|76|0|10.8|13|47
6076409|46369|Valencia|Piso de tres dormitorios y dos baños, ubicado en un edificio de cuatro alturas, que dispone de ascensor, situado en el municipio de Alborache, provincia de Valencia. El Inmueble consta de cocina, salón-comedor, tres habitaciones y dos cuartos de baño.Cuenta puerta de entrada normal. Ventanas correderas de aluminio doble y persianas en pvc. Carpintería interior en madera barnizada, armarios empotrados, revestidos con un alto nivel de acabados. Suelos de gres. Paredes alicatadas en cocina y baños. Cocina independiente amueblada con muebles altos y bajos y equipada con horno, encimera y campana decorativa. Baños completos con ducha o bañera, encimeray mueble de baño. Habitaciones exteriores. El edificio se compone también de planta sótano destinada garajes y trasteros. Dispone de zonas comunes, piscina comunitaria, portero automático.  Se sitúa en una zona tranquila, cerca del centro histórico del municipio, a 4,8 km de Buñol y a 50 km en coche de la playa. Fácil acceso por carretera, con nivel de servicios y comunicaciones tales como colegio, guardería, consultorio de salud, supermercados y pequeños comercios, instalaciones deportivas, líneas regulares de autobuses interurbanas, servicio de taxi, estación de tren a 4 km.|La vivienda se distribuye en cocina, salón-comedor, tres dormitorios y dos cuartos de baño.|Piso|2009||114.45|2|E|1|1|0|0|78800|86600|2771.07|1176|0.42|0.17|0.17|0.18|0.13|0.09|0.27|0|0.01|0|0.12|0.42|0.45|0|1|0|0.11|7.38|2|0|789.93|93175.07|357|48.91|5.41|730|6|51.25|100|14.41|13.65|1|47
6076510|46812|Valencia|||Chalet adosado|||189|2||0|0|0|0|64100||||||||||||||||||||||||||||||||22|79.63|75.93|18|47
6076519|46113|Valencia|Local destinado a fines comerciales en el término municipal de Moncada, provincia de Valencia.Local que consta de distribuidor diáfana con aseo.Cuenta con carpintería exterior enfoscada en granito y puerta de entrada de aluminio anodizado acristalada con ventanal de doble acristalamiento, ventanas exteriores acristaladas, puertas interiores de madera y suelos de plaqueta.Edificio destinado y ejecutado para fines comerciales. Es de planta baja única. Se ubica en el centro del municipio a veinte minutos en coche de la playa.Con buena comunicación por la autovía AP7, A3, V30, CV30, CV31, CV35, CV315 y VV6046, autobuses urbanos y metro. Moncada esun municipio situado a pocos kilómetros de la paya en la provincia de Valencia, localizado en su extremo occidental. Municipio para encontrar aquí un lugar para el descanso y la tranquilidad. El municipio cuenta con centros educativos, centro social, deportivo y comercial.||Local|2008||313|0||0|1|0|0|259000||1586.51|21519|13.56|0.12|0.12|0.21|0.09|0.15|0.31|0.02|0|0.01|0.06|0.53|0.38|0.44|0.12|0.44|0.21|5.01|1.5|1|1210.52|186065.35|1011|49.81|5.87|755.15|225|51.15|20|36.36|37.12|10|42
6076529|46400|Valencia|Chalet adosado compuesto por tres dormitorios y dos baños. Se encuentra ubicado en el municipio de Cullera, provincia de Valencia.Vivienda unifamiliar en hilera de tres plantas sobre rasante. Necesita reforma íntegra.Su año de construcción es 2008 y se encuentra ubicado en el centro del municipio a cinco minutos en coche de la playa. Zona que dispone de centros de educación y ocio, comercios y actividades culturales.Zona con fácil acceso por carretera (N332, CV5040 y CV605), líneas de autobús (urbano e interurbano) y estación de tren (Cercanías Cullera). Cuenta con centros educativos, escuelas infantiles (Escuela Infantil Inmaculada Concepción), colegios públicos (Colegio Público San Agustín, Colegio Público San Antonio del Mar, Colegio Público Luis Vives y Colegio Público Doctor Alemany) e institutos (IES Blasco Ibáñez y IES Joan LLopis Mari). Cuenta con centros sanitarios, centros de salud (Centre de Salut de Cullera), clínicas (Centro de Fisioterapia Ricardo Fenollar, Clínica Dental Carolina Ferrer, Clínica Dental la Bega y Clínica veterinaria Cullera). Cuenta con zonas de ocio, centro comerciales (Mercadona, Consum, Erosky, Lidl, Vidal y Charter), hoteles (Hotel Cullera Holiday,Hotel Santamarta) e instalaciones deportivas (Aquopolis, Camp Fútbol Aèria y Pabellón Polideportivo Sor J).|Vivienda distribuida en tres plantas a reformar.|Chalet adosado|2008||111.92|2||0|0|0|0|175000||3274.14|3757|1.15|0.03|0.03|0.15|0.21|0.16|0.42|0|0|0|0.13|0.48|0.38|0.14|0.57|0.29|0.23|6.46|||1358.28|153559.93|588|48.67|6.69|1157.5|45|51.01|48|8.7|25.51|1|47
6076541|46133|Valencia|||Piso|||70.53|1||0|0|0|0|32900||470.65|10606|22.53|0.14|0.14|0.21|0.11|0.12|0.29|0.02|0|0.01|0.02|0.5|0.45|0.2|0.8|0|0.14|6.5|||1064.76|147508.53|594|49.84|6.05|500|39|52.09|11|50|50|6|47
6076656|46192|Valencia|||Chalet adosado|2009||140.78|2||0|0|0|0|192000||4558.7|7413|1.63|0.06|0.06|0.2|0.2|0.1|0.38|0|0|0|0.19|0.35|0.45|0.43|0.29|0.29|0.17|4.93|2.33333333333333|0|870.35|123193.36|2526|49.45|4.21|571.5|63|52.38|69|46.03|30.87|14|47
6076766|46292|Valencia|"Local en bruto situado en la planta baja de un edificio de cuatro alturas sobre rasante. Se encuentra ubicado en la localidad de Masalaves, provincia de Valencia.
Se distribuye en una planta diáfana y en bruto. Tiene una altura libre de 3,50 metros, una longitud de fachada de 4 metros y una superficie construida de 53,69 m² y de 43,03 m² útiles.
Edificio residencial de viviendas colectivas en manzana cerrada con cuatro alturas sobre rasante del año 2009. Se encuentra ubicado en una zona tranquila a escasos metros del Ayuntamiento y de las calles más comerciales de la localidad.
Masalavés es un municipio español perteneciente a la provincia de Valencia y la comarca de la Ribera Alta, en la Comunidad Valenciana. Situado entre el río de los Ojos y la Acequia Real del Júcar. Zona con buenas comunicaciones por carretera (A-7), líneas de autobús urbanas y estación de metro. A su alrededor podemos encontrar hoteles, supermercados, centros educativos (Colegio Público Blasco Ibáñez), centros de salud (Consultorio de Masalaves), instalaciones deportivas (Polideportivo Massalaves), teatros, y una gran variedad en comercios y restauración. 
"|Se distribuye en una planta diáfana y en bruto. Tiene una altura libre de 3,50 metros, una longitud de fachada de 4 metros y una superficie construida de 53,69 m² y de 43,03 m² útiles.|Local|2009|43.03|53.69|1||0|0|0|0|13900|15300|728.29|1564|2.15|0.15|0.15|0.15|0.14|0.11|0.3|0.02|0.02|0.01|0.05|0.41|0.48|0.5|0|0.5|0.1||1.5|0|577.33|124376.93|297|48.55||||0|214|21.95|17.46|8|47
6076768|46292|Valencia|Plaza de garaje ubicada en la planta sótano de un edificio de manzana cerrada de cuatro plantas sobre rasantey una bajo rasante, situada en el municipio de Masalaves, provincia de Valencia.||Garaje|2007|22.35|27.94|0||0|1|0|0|4600|5600|728.29|1564|2.15|0.15|0.15|0.15|0.14|0.11|0.3|0.02|0.02|0.01|0.05|0.41|0.48|0.5|0|0.5|0.1||1.5|0|577.33|124376.93|297|48.55||||0|3|0|0|11|45
